data1,data2,data3,data4,data5,data6,data7,data8
3A,52,0C,60,F1,03,01,00
42,52,0C,60,F0,03,01,00
4A,52,0C,62,EF,03,01,00
52,52,0C,62,F1,02,FF,00
5A,52,0C,64,F0,02,FF,00
62,52,0C,64,F0,02,FE,00
6A,52,0C,66,EF,02,FE,00
72,52,0C,66,EE,02,FE,00
7A,52,0C,60,ED,02,FE,00
02,52,0C,60,FD,02,FD,00
0A,52,0C,62,FC,02,FD,00
12,52,0C,62,FC,02,FC,00
1A,52,0C,64,FB,02,FC,00
22,52,0C,64,FB,02,FB,00
2A,52,0C,66,FA,02,FB,00
32,52,0C,66,FA,02,FA,00
3A,52,0C,60,F9,02,FA,00
42,52,0C,60,FB,02,F7,00
4A,52,0C,62,FA,02,F7,00
52,52,0C,62,FB,02,F5,00
5A,52,0C,64,FA,02,F5,00
62,52,0C,64,FB,02,F3,00
6A,52,0C,66,FA,02,F3,00
72,52,0C,66,FA,02,F2,00
7A,52,0C,60,F9,02,F2,00
02,52,0C,60,0A,02,F0,00
0A,52,0C,62,09,02,F0,00
12,52,0C,62,08,02,F0,00
1A,52,0C,64,07,02,F0,00
22,52,0C,64,09,02,ED,00
2A,52,0C,66,08,02,ED,00
32,52,0C,66,06,02,EE,00
3A,52,0C,60,05,02,EE,00
42,52,0C,60,04,02,EE,00
4A,52,0C,62,03,02,EE,00
52,52,0C,62,03,02,ED,00
5A,52,0C,64,02,02,ED,00
62,52,0C,64,01,02,ED,00
6A,52,0C,66,00,02,ED,00
72,52,0C,66,01,02,EB,00
7A,52,0C,60,00,02,EB,00
02,52,0C,60,11,02,E9,00
0A,52,0C,62,10,02,E9,00
12,52,0C,62,10,02,E8,00
1A,52,0C,64,0F,02,E8,00
22,52,0C,64,0F,02,E7,00
2A,52,0C,66,0E,02,E7,00
32,52,0C,66,0F,02,E5,00
3A,52,0C,60,0E,02,E5,00
42,52,0C,60,0F,02,E3,00
4A,52,0C,62,0E,02,E3,00
52,52,0C,62,0F,02,E1,00
5A,52,0C,64,0E,02,E1,00
62,52,0C,64,0E,02,E0,00
6A,52,0C,66,0D,02,E0,00
72,52,04,66,0C,02,E0,00
72,52,0C,66,0C,02,E0,00
7A,52,0C,60,0B,02,E0,00
02,52,0C,60,1B,02,DF,00
0A,52,0C,62,1A,02,DF,00
12,52,0C,62,1A,02,DE,00
1A,52,0C,64,19,02,DE,00
22,52,0C,64,19,02,DD,00
2A,52,0C,66,18,02,DD,00
32,52,0C,66,18,02,DC,00
3A,52,0C,60,17,02,DC,00
42,52,0C,60,19,02,D9,00
4A,52,0C,62,18,02,D9,00
52,52,0C,62,17,02,D9,00
5A,52,0C,64,16,02,D9,00
62,52,0C,64,16,02,D8,00
6A,52,0C,66,15,02,D8,00
72,52,0C,66,16,02,D6,00
7A,52,0C,60,15,02,D6,00
02,52,0C,60,24,02,D6,00
0A,52,0C,62,23,02,D6,00
12,52,0C,62,23,02,D5,00
1A,52,0C,64,22,02,D5,00
22,52,0C,64,21,02,D5,00
2A,52,0C,66,20,02,D5,00
32,52,0C,66,21,02,D3,00
3A,52,0C,60,20,02,D3,00
42,52,0C,60,1F,02,D3,00
4A,52,0C,62,1E,02,D3,00
52,52,0C,62,1E,02,D2,00
5A,52,0C,64,1D,02,D2,00
62,52,0C,64,1E,02,D0,00
6A,52,0C,66,1D,02,D0,00
72,52,0C,66,1E,02,CE,00
7A,52,0C,60,1D,02,CE,00
02,52,0C,60,2C,02,CE,00
0A,52,0C,62,2B,02,CE,00
12,52,0C,62,2A,02,CE,00
1A,52,0C,64,29,02,CE,00
22,52,0C,64,29,02,CD,00
2A,52,0C,66,28,02,CD,00
32,52,0C,66,28,02,CC,00
3A,52,0C,60,27,02,CC,00
42,52,0C,60,26,02,CC,00
4A,52,0C,60,25,02,CC,00
52,52,0C,62,23,02,CD,00
5A,52,0C,62,22,02,CD,00
62,52,0C,64,21,02,CD,00
6A,52,0C,64,20,02,CD,00
72,52,0C,66,22,02,CA,00
7A,52,0C,66,21,02,CA,00
02,52,0C,60,32,02,C8,00
0A,52,0C,60,31,02,C8,00
12,52,0C,62,30,02,C8,00
1A,52,0C,62,2F,02,C8,00
22,52,0C,64,30,02,C6,00
2A,52,0C,64,2F,02,C6,00
32,52,0C,66,30,02,C4,00
3A,52,0C,66,2F,02,C4,00
42,52,0C,60,2D,02,C5,00
4A,52,0C,60,2C,02,C5,00
52,52,0C,62,2D,02,C3,00
5A,52,0C,62,2C,02,C3,00
62,52,0C,64,2B,02,C3,00
6A,52,0C,64,2A,02,C3,00
72,52,0C,66,29,02,C3,00
7A,52,0C,66,28,02,C3,00
02,52,0C,66,38,02,C2,00
0A,52,0C,60,37,02,C2,00
12,52,0C,60,37,02,C1,00
1A,52,0C,62,36,02,C1,00
22,52,0C,62,35,02,C1,00
2A,52,0C,64,34,02,C1,00
32,52,0C,64,34,02,C0,00
3A,52,0C,66,33,02,C0,00
42,52,0C,66,34,02,BE,00
4A,52,0C,60,33,02,BE,00
52,52,0C,60,32,02,BE,00
5A,52,0C,62,31,02,BE,00
62,52,0C,62,31,02,BD,00
6A,52,0C,62,30,02,BD,00
72,52,0C,64,30,02,BC,00
7A,52,0C,64,2F,02,BC,00
02,52,0C,66,40,02,BA,00
0A,52,0C,66,3F,02,BA,00
12,52,0C,60,3F,02,B9,00
1A,52,0C,60,3E,02,B9,00
22,52,0C,62,3D,02,B9,00
2A,52,0C,62,3C,02,B9,00
32,52,0C,64,3C,02,B8,00
3A,52,0C,64,3B,02,B8,00
42,52,0C,66,3C,02,B6,00
4A,52,0C,66,3B,02,B6,00
52,52,0C,66,3B,02,B5,00
5A,52,0C,60,3A,02,B5,00
62,52,0C,60,39,02,B5,00
6A,52,0C,62,38,02,B5,00
72,52,0C,62,39,02,B3,00
7A,52,0C,64,38,02,B3,00
02,52,0C,64,48,02,B2,00
0A,52,0C,66,47,02,B2,00
12,52,0C,66,47,02,B1,00
1A,52,0C,60,46,02,B1,00
22,52,0C,60,46,02,B0,00
2A,52,0C,60,45,02,B0,00
32,52,0C,62,45,02,AF,00
3A,52,0C,62,44,02,AF,00
42,52,0C,64,43,02,AF,00
4A,52,0C,64,42,02,AF,00
52,52,0C,66,42,02,AE,00
5A,52,0C,66,41,02,AE,00
62,52,0C,60,41,02,AD,00
6A,52,0C,60,40,02,AD,00
72,52,0C,60,40,02,AC,00
7A,52,0C,62,3F,02,AC,00
02,52,0C,62,4E,02,AC,00
0A,52,0C,64,4D,02,AC,00
12,52,0C,64,4C,02,AC,00
1A,52,0C,66,4B,02,AC,00
22,52,0C,66,4C,02,AA,00
2A,52,0C,60,4B,02,AA,00
32,52,0C,60,4B,02,A9,00
3A,52,0C,60,4A,02,A9,00
42,52,0C,62,4A,02,A8,00
4A,52,0C,62,49,02,A8,00
52,52,0C,64,48,02,A8,00
5A,52,0C,64,47,02,A8,00
62,52,0C,66,49,02,A5,00
6A,52,0C,66,48,02,A5,00
72,52,0C,60,46,02,A6,00
7A,52,0C,60,45,02,A6,00
02,52,0C,60,55,02,A5,00
0A,52,0C,62,54,02,A5,00
12,52,0C,62,53,02,A5,00
1A,52,0C,64,52,02,A5,00
22,52,0C,64,53,02,A3,00
2A,52,0C,66,52,02,A3,00
32,52,0C,66,51,02,A3,00
3A,52,0C,60,50,02,A3,00
42,52,0C,60,4E,02,A4,00
4A,52,0C,60,4D,02,A4,00
52,52,0C,62,4D,02,A3,00
5A,52,0C,62,4C,02,A3,00
62,52,0C,64,4D,02,A1,00
6A,52,0C,64,4C,02,A1,00
72,52,0C,66,4B,02,A1,00
7A,52,0C,66,4A,02,A1,00
02,52,0C,66,59,02,A1,00
0A,52,0C,60,58,02,A1,00
12,52,0C,60,57,02,A1,00
1A,52,0C,62,56,02,A1,00
22,52,0C,62,57,02,9F,00
2A,52,0C,64,56,02,9F,00
32,52,0C,64,55,02,9F,00
3A,52,0C,64,54,02,9F,00
42,52,0C,66,55,02,9D,00
4A,52,0C,66,54,02,9D,00
52,52,0C,60,53,02,9D,00
5A,52,0C,60,52,02,9D,00
62,52,0C,62,51,02,9D,00
6A,52,0C,62,50,02,9D,00
72,52,0C,62,51,02,9B,00
7A,52,0C,64,50,02,9B,00
02,52,0C,64,5E,02,9C,00
0A,52,0C,66,5D,02,9C,00
12,52,0C,66,5C,02,9C,00
1A,52,0C,60,5B,02,9C,00
22,52,0C,60,5C,02,9A,00
2A,52,0C,60,5B,02,9A,00
32,52,0C,62,5A,02,9A,00
3A,52,0C,62,59,02,9A,00
42,52,0C,64,57,02,9B,00
4A,52,0C,64,56,02,9B,00
52,52,0C,64,57,02,99,00
5A,52,0C,66,56,02,99,00
62,52,0C,66,57,02,97,00
6A,52,0C,60,56,02,97,00
72,52,0C,60,54,02,98,00
7A,52,0C,62,53,02,98,00
02,52,0C,62,62,02,98,00
0A,52,0C,62,61,02,98,00
12,52,0C,64,62,02,96,00
1A,52,0C,64,61,02,96,00
22,52,0C,66,60,02,96,00
2A,52,0C,66,5F,02,96,00
32,52,0C,66,5E,02,96,00
3A,52,0C,60,5D,02,96,00
42,52,0C,60,5E,02,94,00
4A,52,0C,62,5D,02,94,00
52,52,0C,62,5D,02,93,00
5A,52,0C,64,5C,02,93,00
62,52,0C,64,5D,02,91,00
6A,52,0C,64,5C,02,91,00
72,52,0C,66,5A,02,92,00
7A,52,0C,66,59,02,92,00
02,52,0C,60,6A,02,90,00
0A,52,0C,60,69,02,90,00
12,52,0C,60,69,02,8F,00
1A,52,0C,62,68,02,8F,00
22,52,0C,62,69,02,8D,00
2A,52,0C,64,68,02,8D,00
32,52,0C,64,66,02,8E,00
3A,52,0C,64,65,02,8E,00
42,52,0C,66,66,02,8C,00
4A,52,0C,66,65,02,8C,00
52,52,0C,60,65,02,8B,00
5A,52,0C,60,64,02,8B,00
62,52,0C,60,64,02,8A,00
6A,52,0C,62,63,02,8A,00
72,52,0C,62,62,02,8A,00
7A,52,0C,64,61,02,8A,00
02,52,0C,64,71,02,89,00
0A,52,0C,64,70,02,89,00
12,52,0C,66,72,02,86,00
1A,52,0C,66,71,02,86,00
22,52,0C,60,6F,02,87,00
2A,52,0C,60,6E,02,87,00
32,52,0C,60,6D,02,87,00
3A,52,0C,62,6C,02,87,00
42,52,0C,62,6C,02,86,00
4A,52,0C,64,6B,02,86,00
52,52,0C,64,6B,02,85,00
5A,52,0C,64,6A,02,85,00
62,52,0C,66,69,02,85,00
6A,52,0C,66,68,02,85,00
72,52,0C,60,66,02,86,00
7A,52,0C,60,65,02,86,00
02,52,0C,60,75,02,85,00
0A,52,0C,62,74,02,85,00
12,52,0C,62,75,02,83,00
1A,52,0C,64,74,02,83,00
22,52,0C,64,74,02,82,00
2A,52,0C,64,73,02,82,00
32,52,0C,66,72,02,82,00
3A,52,0C,66,71,02,82,00
42,52,0C,60,6F,02,83,00
4A,52,0C,60,6E,02,83,00
52,52,0C,60,71,02,7F,00
5A,52,0C,62,70,02,7F,00
62,52,0C,62,6D,02,81,00
6A,52,0C,64,6C,02,81,00
72,52,0C,64,6C,02,80,00
7A,52,0C,64,6B,02,80,00
02,52,0C,66,7A,02,80,00
0A,52,0C,66,79,02,80,00
12,52,0C,66,79,02,7F,00
1A,52,0C,60,78,02,7F,00
22,52,0C,60,76,02,80,00
2A,52,0C,62,75,02,80,00
32,52,0C,62,74,02,80,00
3A,52,0C,62,73,02,80,00
42,52,0C,64,72,02,80,00
4A,52,0C,64,71,02,80,00
52,52,0C,66,72,02,7E,00
5A,52,0C,66,71,02,7E,00
62,52,0C,66,70,02,7E,00
6A,52,0C,60,6F,02,7E,00
72,52,0C,60,6E,02,7E,00
7A,52,0C,62,6D,02,7E,00
02,52,0C,62,7C,02,7E,00
0A,52,0C,62,7B,02,7E,00
12,52,0C,64,7B,02,7D,00
1A,52,0C,64,7A,02,7D,00
22,52,0C,64,7A,02,7C,00
2A,52,0C,66,79,02,7C,00
32,52,0C,66,79,02,7B,00
3A,52,0C,60,78,02,7B,00
42,52,0C,60,77,02,7B,00
4A,52,0C,60,76,02,7B,00
52,52,0C,62,75,02,7B,00
5A,52,0C,62,74,02,7B,00
62,52,0C,64,73,02,7B,00
6A,52,0C,64,72,02,7B,00
72,52,0C,64,72,02,7A,00
7A,52,0C,66,71,02,7A,00
02,52,0C,66,81,02,79,00
0A,52,0C,66,80,02,79,00
12,52,0C,60,7F,02,79,00
1A,52,0C,60,7E,02,79,00
22,52,0C,62,7E,02,78,00
2A,52,0C,62,7D,02,78,00
32,52,0C,62,7C,02,78,00
3A,52,0C,64,7B,02,78,00
42,52,0C,64,7B,02,77,00
4A,52,0C,66,7A,02,77,00
52,52,0C,66,7A,02,76,00
5A,52,0C,66,79,02,76,00
62,52,0C,60,78,02,76,00
6A,52,0C,60,77,02,76,00
72,52,0C,62,77,02,75,00
7A,52,0C,62,76,02,75,00
02,52,0C,62,85,02,75,00
0A,52,0C,64,84,02,75,00
12,52,0C,64,85,02,73,00
1A,52,0C,64,84,02,73,00
22,52,0C,66,85,02,71,00
2A,52,0C,66,84,02,71,00
32,52,0C,60,81,02,73,00
3A,52,0C,60,80,02,73,00
42,52,0C,60,7F,02,73,00
4A,52,0C,62,7E,02,73,00
52,52,0C,62,7F,02,71,00
5A,52,0C,64,7E,02,71,00
62,52,0C,64,7E,02,70,00
6A,52,0C,64,7D,02,70,00
72,52,0C,66,7B,02,71,00
7A,52,0C,66,7A,02,71,00
02,52,0C,60,89,02,71,00
0A,52,0C,60,88,02,71,00
12,52,0C,60,87,02,71,00
1A,52,0C,62,86,02,71,00
22,52,0C,62,86,02,70,00
2A,52,0C,62,85,02,70,00
32,52,0C,64,84,02,70,00
3A,52,0C,64,83,02,70,00
42,52,0C,66,83,02,6F,00
4A,52,0C,66,82,02,6F,00
52,52,0C,66,81,02,6F,00
5A,52,0C,60,80,02,6F,00
62,52,0C,60,80,02,6E,00
6A,52,0C,62,7F,02,6E,00
72,52,0C,62,7F,02,6D,00
7A,52,0C,62,7E,02,6D,00
02,52,0C,64,8D,02,6D,00
0A,52,0C,64,8C,02,6D,00
12,52,0C,64,8C,02,6C,00
1A,52,0C,66,8B,02,6C,00
22,52,0C,66,8B,02,6B,00
2A,52,0C,60,8A,02,6B,00
32,52,0C,60,89,02,6B,00
3A,52,0C,60,88,02,6B,00
42,52,0C,62,88,02,6A,00
4A,52,0C,62,87,02,6A,00
52,52,0C,64,87,02,69,00
5A,52,0C,64,86,02,69,00
62,52,0C,64,86,02,68,00
6A,52,0C,66,85,02,68,00
72,52,0C,66,85,02,67,00
7A,52,0C,66,84,02,67,00
02,52,0C,60,94,02,66,00
0A,52,0C,60,93,02,66,00
12,52,0C,62,92,02,66,00
1A,52,0C,62,91,02,66,00
22,52,0C,62,91,02,65,00
2A,52,0C,64,90,02,65,00
32,52,0C,64,90,02,64,00
3A,52,0C,66,8F,02,64,00
42,52,0C,66,8F,02,63,00
4A,52,0C,66,8E,02,63,00
52,52,0C,60,8D,02,63,00
5A,52,0C,60,8C,02,63,00
62,52,0C,60,8C,02,62,00
6A,52,0C,62,8B,02,62,00
72,52,0C,62,8C,02,60,00
7A,52,0C,64,8B,02,60,00
02,52,0C,64,9A,02,60,00
0A,52,0C,64,99,02,60,00
12,52,0C,66,99,02,5F,00
1A,52,0C,66,98,02,5F,00
22,52,0C,60,98,02,5E,00
2A,52,0C,60,97,02,5E,00
32,52,0C,60,98,02,5C,00
3A,52,0C,62,97,02,5C,00
42,52,0C,62,96,02,5C,00
4A,52,0C,62,95,02,5C,00
52,52,0C,64,93,02,5D,00
5A,52,0C,64,92,02,5D,00
62,52,0C,66,92,02,5C,00
6A,52,0C,66,91,02,5C,00
72,52,0C,66,91,02,5B,00
7A,52,0C,60,90,02,5B,00
02,52,0C,60,9F,02,5B,00
0A,52,0C,62,9E,02,5B,00
12,52,0C,62,9F,02,59,00
1A,52,0C,62,9E,02,59,00
22,52,0C,64,9D,02,59,00
2A,52,0C,64,9C,02,59,00
32,52,0C,64,9B,02,59,00
3A,50,0C,66,9A,02,59,00
42,50,0C,66,9A,02,58,00
4A,50,0C,60,99,02,58,00
52,50,0C,60,98,02,58,00
5A,50,0C,60,97,02,58,00
62,50,0C,62,97,02,57,00
6A,50,0C,62,96,02,57,00
72,50,0C,64,96,02,56,00
7A,50,0C,64,95,02,56,00
02,50,0C,64,A3,02,57,00
0A,50,0C,66,A2,02,57,00
12,50,0C,66,A2,02,56,00
1A,50,0C,60,A1,02,56,00
22,50,0C,60,A1,02,55,00
2A,50,0C,60,A0,02,55,00
32,50,0C,62,9E,02,56,00
3A,50,0C,62,9D,02,56,00
42,50,0C,62,9C,02,56,00
4A,50,0C,64,9B,02,56,00
52,50,0C,64,9A,02,56,00
5A,50,0C,66,99,02,56,00
62,4F,0C,66,98,02,56,00
6A,4F,0C,66,97,02,56,00
72,4F,0C,60,97,02,55,00
7A,4F,0C,60,96,02,55,00
02,4F,0C,62,A6,02,54,00
0A,4F,0C,62,A5,02,54,00
12,4F,0C,62,A4,02,54,00
1A,4F,0C,64,A3,02,54,00
22,4F,0C,64,A3,02,53,00
2A,4F,0C,66,A2,02,53,00
32,4F,0C,66,A2,02,52,00
3A,4F,0C,66,A1,02,52,00
42,4F,0C,60,9F,02,53,00
4A,4F,0C,60,9E,02,53,00
52,4E,0C,62,9C,02,54,00
5A,4E,0C,62,9B,02,54,00
62,4E,0C,62,9A,02,54,00
6A,4E,0C,64,99,02,54,00
72,4E,0C,64,99,02,53,00
7A,4E,0C,64,98,02,53,00
02,4E,0C,66,A7,02,53,00
0A,4E,0C,66,A6,02,53,00
12,4E,0C,60,A5,02,53,00
1A,4E,0C,60,A4,02,53,00
22,4E,0C,60,A4,02,52,00
2A,4E,0C,62,A3,02,52,00
32,4E,0C,62,A3,02,51,00
3A,4E,0C,64,A2,02,51,00
42,4E,0C,64,A1,02,51,00
4A,4E,0C,64,A0,02,51,00
52,4E,0C,66,9F,02,51,00
5A,4E,0C,66,9E,02,51,00
62,4E,0C,60,9E,02,50,00
6A,4E,0C,60,9D,02,50,00
72,4E,0C,60,9D,02,4F,00
7A,4E,0C,62,9C,02,4F,00
02,4E,0C,62,AC,02,4E,00
0A,4E,0C,64,AB,02,4E,00
12,4E,0C,64,AC,02,4C,00
1A,4E,0C,64,AB,02,4C,00
22,4E,0C,66,AC,02,4A,00
2A,4E,0C,66,AB,02,4A,00
32,4E,0C,60,AB,02,49,00
3A,4E,0C,60,AA,02,49,00
42,4E,0C,60,A9,02,49,00
4A,4E,0C,62,A8,02,49,00
52,4E,0C,62,A8,02,48,00
5A,4E,0C,62,A7,02,48,00
62,4E,0C,64,A8,02,46,00
6A,4F,0C,64,A7,02,46,00
72,4F,0C,66,A8,02,44,00
7A,4F,0C,66,A7,02,44,00
02,4F,0C,66,B7,02,43,00
0A,4F,0C,60,B6,02,43,00
12,4F,0C,60,B6,02,42,00
1A,4F,0C,62,B5,02,42,00
22,4F,0C,62,B5,02,41,00
2A,4F,0C,62,B4,02,41,00
32,4F,0C,64,B3,02,41,00
3A,4F,0C,64,B2,02,41,00
42,4F,0C,64,B2,02,40,00
4A,4F,0C,66,B1,02,40,00
52,4F,0C,66,B1,02,3F,00
5A,4F,0C,60,B0,02,3F,00
62,4F,0C,60,AF,02,3F,00
6A,4F,0C,60,AE,02,3F,00
72,4F,0C,62,AE,02,3E,00
7A,4F,0C,62,AD,02,3E,00
02,4F,0C,64,BD,02,3D,00
0A,51,0C,64,BC,02,3D,00
12,51,0C,64,BC,02,3C,00
1A,51,0C,66,BB,02,3C,00
22,51,0C,66,B9,02,3D,00
2A,51,0C,66,B8,02,3D,00
32,51,0C,60,B7,02,3D,00
3A,51,0C,60,B6,02,3D,00
42,51,0C,62,B6,02,3C,00
4A,51,0C,62,B5,02,3C,00
52,51,0C,62,B4,02,3C,00
5A,51,0C,64,B3,02,3C,00
62,51,0C,64,B3,02,3B,00
6A,51,0C,66,B2,02,3B,00
72,51,0C,66,B1,02,3B,00
7A,51,0C,66,B0,02,3B,00
02,51,04,60,C0,02,3A,00
02,51,0C,60,C0,02,3A,00
0A,51,0C,60,BF,02,3A,00
12,51,0C,60,BE,02,3A,00
1A,51,0C,62,BD,02,3A,00
22,51,0C,62,BC,02,3A,00
2A,51,0C,64,BB,02,3A,00
32,51,0C,64,BB,02,39,00
3A,51,0C,64,BA,02,39,00
42,51,0C,66,BA,02,38,00
4A,51,0C,66,B9,02,38,00
52,51,0C,66,B9,02,37,00
5A,51,0C,60,B8,02,37,00
62,51,0C,60,B7,02,37,00
6A,51,0C,62,B6,02,37,00
72,51,0C,62,B6,02,36,00
7A,51,0C,62,B5,02,36,00
02,51,0C,64,C3,02,37,00
0A,51,0C,64,C2,02,37,00
12,51,0C,66,C3,02,35,00
1A,51,0C,66,C2,02,35,00
22,50,0C,66,C2,02,34,00
2A,50,04,60,C1,02,34,00
2A,50,0C,60,C1,02,34,00
32,50,0C,60,BF,02,35,00
3A,50,0C,60,BE,02,35,00
42,50,0C,62,BF,02,33,00
4A,50,0C,62,BE,02,33,00
52,50,0C,64,BD,02,33,00
5A,50,0C,64,BC,02,33,00
62,50,0C,64,BA,02,34,00
6A,50,0C,66,B9,02,34,00
72,50,0C,66,B9,02,33,00
7A,50,0C,66,B8,02,33,00
02,50,04,60,C7,02,33,00
02,50,0C,60,C7,02,33,00
0A,50,04,60,C6,02,33,00
0A,50,0C,60,C6,02,33,00
12,50,0C,62,C5,02,33,00
1A,50,0C,62,C4,02,33,00
22,50,0C,62,C2,02,34,00
2A,50,0C,64,C1,02,34,00
32,50,0C,64,C1,02,33,00
3A,50,0C,66,C0,02,33,00
42,4F,0C,66,C0,02,32,00
4A,4F,0C,66,BF,02,32,00
52,4F,0C,60,BE,02,32,00
5A,4F,0C,60,BD,02,32,00
62,4F,0C,62,BD,02,31,00
6A,4F,0C,62,BC,02,31,00
72,4F,0C,62,BB,02,31,00
7A,4F,0C,64,BA,02,31,00
02,4F,0C,64,CA,02,30,00
0A,4F,0C,64,C9,02,30,00
12,4F,0C,66,C9,02,2F,00
1A,4F,0C,66,C8,02,2F,00
22,4F,04,60,C6,02,30,00
22,4F,0C,60,C6,02,30,00
2A,4F,04,60,C5,02,30,00
2A,4F,0C,60,C5,02,30,00
32,4F,04,60,C5,02,2F,00
32,4F,0C,60,C5,02,2F,00
3A,4F,0C,62,C4,02,2F,00
42,4F,0C,62,C3,02,2F,00
4A,4F,0C,64,C2,02,2F,00
52,4F,0C,64,C1,02,2F,00
5A,4F,0C,64,C0,02,2F,00
62,4F,0C,66,BF,02,2F,00
6A,4F,0C,66,BE,02,2F,00
72,4F,0C,66,BD,02,2F,00
7A,4F,0C,60,BC,02,2F,00
02,4F,04,60,CC,02,2E,00
02,4F,0C,60,CC,02,2E,00
0A,4F,0C,62,CB,02,2E,00
12,4F,0C,62,CB,02,2D,00
1A,4F,0C,62,CA,02,2D,00
22,4F,0C,64,C9,02,2D,00
2A,4F,0C,64,C8,02,2D,00
32,4F,0C,66,C7,02,2D,00
3A,4F,0C,66,C6,02,2D,00
42,4F,0C,66,C6,02,2C,00
4A,4F,04,60,C5,02,2C,00
4A,4F,0C,60,C5,02,2C,00
52,4F,04,60,C5,02,2B,00
52,4F,0C,60,C5,02,2B,00
5A,4F,04,60,C4,02,2B,00
5A,4F,0C,60,C4,02,2B,00
62,4F,0C,62,C3,02,2B,00
6A,4F,0C,62,C2,02,2B,00
72,4F,0C,64,C2,02,2A,00
7A,4F,0C,64,C1,02,2A,00
02,4F,0C,64,D2,02,28,00
0A,4F,0C,66,D1,02,28,00
12,4F,0C,66,D1,02,27,00
1A,4F,0C,60,D0,02,27,00
22,4F,0C,60,D0,02,26,00
2A,4F,04,60,CF,02,26,00
2A,4F,0C,60,CF,02,26,00
32,4F,0C,62,D0,02,24,00
3A,4F,0C,62,CF,02,24,00
42,4F,0C,64,CF,02,23,00
4A,4F,0C,64,CE,02,23,00
52,4F,0C,64,CD,02,23,00
5A,4F,0C,66,CC,02,23,00
62,4F,0C,66,CE,02,20,00
6A,4F,0C,66,CD,02,20,00
72,4F,04,60,CD,02,1F,00
72,4F,0C,60,CD,02,1F,00
7A,4F,04,60,CC,02,1F,00
7A,4F,0C,60,CC,02,1F,00
02,4F,0C,62,DC,02,1E,00
0A,4F,0C,62,DB,02,1E,00
12,4F,0C,62,DC,02,1C,00
1A,4F,0C,64,DB,02,1C,00
22,4F,0C,64,DC,02,1A,00
2A,4F,0C,66,DB,02,1A,00
32,4F,0C,66,DB,02,19,00
3A,4F,0C,66,DA,02,19,00
42,4F,0C,60,DB,02,17,00
4A,4F,0C,60,DA,02,17,00
52,4F,0C,60,DA,02,16,00
5A,4F,0C,62,D9,02,16,00
62,4F,0C,62,D9,02,15,00
6A,4F,0C,64,D8,02,15,00
72,4E,0C,64,D8,02,14,00
7A,4E,0C,64,D7,02,14,00
02,4E,0C,66,E6,02,14,00
0A,4E,0C,66,E5,02,14,00
12,4E,0C,60,E4,02,14,00
1A,4E,0C,60,E3,02,14,00
22,4E,0C,60,E2,02,14,00
2A,4E,0C,62,E1,02,14,00
32,4E,0C,62,E0,02,14,00
3A,4E,0C,64,DF,02,14,00
42,4E,0C,64,DE,02,14,00
4A,4E,0C,64,DD,02,14,00
52,4E,0C,66,DD,02,13,00
5A,4E,0C,66,DC,02,13,00
62,4E,0C,60,DA,02,14,00
6A,4E,0C,60,D9,02,14,00
72,4E,0C,60,D8,02,14,00
7A,4E,0C,62,D7,02,14,00
02,4E,0C,62,E5,02,15,00
0A,4E,0C,62,E4,02,15,00
12,4D,0C,64,E4,02,14,00
1A,4D,0C,64,E3,02,14,00
22,4D,0C,66,E3,02,13,00
2A,4D,0C,66,E2,02,13,00
32,4D,0C,66,E0,02,14,00
3A,4D,0C,60,DF,02,14,00
42,4D,0C,60,DD,02,15,00
4A,4D,0C,62,DC,02,15,00
52,4D,0C,62,DB,02,15,00
5A,4D,0C,62,DA,02,15,00
62,4D,0C,64,D9,02,15,00
6A,4D,0C,64,D8,02,15,00
72,4D,0C,66,D7,02,15,00
7A,4D,0C,66,D6,02,15,00
02,4D,0C,66,E6,02,14,00
0A,4D,0C,60,E5,02,14,00
12,4D,0C,60,E4,02,14,00
1A,4D,0C,62,E3,02,14,00
22,4D,0C,62,E1,02,15,00
2A,4D,0C,62,E0,02,15,00
32,4D,0C,64,DF,02,15,00
3A,4D,0C,64,DE,02,15,00
42,4D,0C,64,DD,02,15,00
4A,4D,0C,66,DC,02,15,00
52,4D,0C,66,DB,02,15,00
5A,4D,0C,60,DA,02,15,00
62,4D,0C,60,D9,02,15,00
6A,4D,0C,60,D8,02,15,00
72,4D,0C,62,D7,02,15,00
7A,4D,0C,62,D6,02,15,00
02,4D,0C,64,E4,02,16,00
0A,4D,0C,64,E3,02,16,00
12,4D,0C,64,E3,02,15,00
1A,4D,0C,66,E2,02,15,00
22,4D,0C,66,E1,02,15,00
2A,4D,0C,60,E0,02,15,00
32,4D,0C,60,DF,02,15,00
3A,4D,0C,60,DE,02,15,00
42,4D,0C,62,DC,02,16,00
4A,4D,0C,62,DB,02,16,00
52,4D,0C,62,D9,02,17,00
5A,4D,0C,64,D8,02,17,00
62,4D,0C,64,D8,02,16,00
6A,4D,0C,66,D7,02,16,00
02,4D,0C,60,E5,02,15,00
0A,4D,0C,60,E4,02,15,00
12,4D,0C,62,E4,02,14,00
22,4D,0C,62,E2,02,14,00
2A,4D,0C,64,E1,02,14,00
32,4D,0C,64,E1,02,13,00
3A,4D,0C,66,E0,02,13,00
42,4D,0C,66,E1,02,11,00
4A,4E,0C,66,E0,02,11,00
52,4E,0C,60,E0,02,10,00
5A,4E,0C,60,DF,02,10,00
62,4E,0C,60,DF,02,0F,00
